"latitud","longitud"
41.38631,2.18016
41.39898,2.15812
41.40814,2.18313
41.38902,2.17788
41.38331,2.17693
41.377823,2.17571
41.37477,2.16465
41.39456,2.1482
41.39319,2.17683
41.3980026245117,2.15150094032288
41.397148,2.157054
41.39612,2.15648
41.381172,2.175498
41.37718,2.17847
41.38089,2.17183
41.3808,2.17211
41.38221,2.17133
41.38797,2.16154
41.39004,2.16314
41.38975,2.16349
41.38083,2.17122
41.38301,2.17314
41.38096,2.17135
41.39349,2.17538
41.42182,2.1549
41.4026,2.15103
41.39129,2.18974
41.408905,2.170411
41.38822,2.18061
41.38031,2.18985
41.3802,2.17723
41.40212,2.16473
41.40248,2.16028
41.3932,2.16533
41.39188,2.17365
41.3918,2.17397
41.39158,2.16226
41.40083,2.15666
41.3994,2.15515
41.3899,2.16372
41.40363,2.16307
41.40935,2.16927
41.40774,2.16756
41.40554,2.16965
41.40609,2.16936
41.40682,2.1674
41.40226,2.18182
41.4029,2.18253
41.3896,2.16715
41.39106,2.16757
41.38948,2.16893
41.38903,2.16701
41.40612,2.17014
41.40632,2.16776
41.37635,2.16727
41.38538,2.17836
41.41497,2.21694
41.38474,2.167916
41.41369,2.14262
41.39907,2.1593
41.376705,2.130629
41.37897,2.1779
41.37902,2.17611
41.38669,2.16607
41.40316,2.15396
41.37953,2.16648
41.41144,2.18504
41.37961,2.15379
41.40471,2.14294
41.37799,2.15699
41.37915,2.17364
41.40094,2.16
41.38214,2.18912
41.39189,2.16586
41.37572,2.19072
41.40157,2.15771
41.39645,2.1917
41.381069,2.136271
41.37528,2.12586
41.38068,2.15132
41.39787,2.14962
41.39543,2.18169
41.38644,2.17666
41.37775,2.16591
41.37974,2.1657
41.3863,2.13527
41.40876,2.16747
41.38159,2.18895
41.37927,2.15361
41.3786664664046,2.1664075943781
41.40852,2.157778
41.3825928128094,2.17983314003166
41.38946,2.17144
41.38742,2.17109
41.38104,2.17392
41.37305,2.15437
41.3992377350203,2.16521526465562
41.3896,2.15292
41.39735,2.17012
41.37941,2.16974
41.38946,2.16941
41.38349,2.13035
41.37945,2.12457
41.40058,2.20607
41.40034,2.16462
41.37857,2.16554
41.41511,2.16405
41.38198,2.16984
41.39711,2.16979
41.39409,2.15668
41.37902,2.17465
41.38533,2.15511
41.3875,2.14561
41.39447,2.15646
41.38258,2.18891
41.41273,2.17927
41.39147,2.17702
41.385487,2.172849
41.385487,2.172849
41.385487,2.172849
41.385487,2.172849
41.3897,2.17478
41.385426,2.166879
41.39456,2.16937
41.385426,2.166879
41.38371,2.17562
41.38526,2.17552
41.38363,2.17387
41.38516,2.17374
41.40823,2.176
41.385426,2.166879
41.385426,2.166879
41.385426,2.166879
41.3945,2.17465
41.39029,2.17927
41.41978,2.17412
41.37886,2.13731
41.39074,2.17952
41.39055,2.17951
41.39011,2.17899
41.3911,2.17705
41.39118,2.17712
41.39006,2.17894
41.38979,2.17734
41.39049,2.177
41.39197,2.1771
41.3781,2.16524
41.40586,2.17046
41.37735,2.15507
41.38201,2.17678
41.38028,2.17553
41.37995,2.17708
41.39411,2.16945
41.39299,2.16942
41.39405,2.16932
41.407784,2.185361
41.39335,2.16104
41.39884,2.16346
41.39756,2.16355
41.39923,2.16336
41.40654,2.17267
41.38015,2.14618
41.4212217078491,2.14441689739166
41.4216923997649,2.14119054019497
41.37186,2.15794
41.386143,2.174519
41.386143,2.174519
41.386143,2.174519
41.37924,2.17423
41.408,2.17325
41.384769,2.174595
41.384769,2.174595
41.39461,2.16954
41.384769,2.174595
41.384769,2.174595
41.384769,2.174595
41.38389,2.16684
41.37991,2.16539
41.37592,2.18995
41.3946,2.15136
41.37949,2.15968
41.37767,2.17812
41.41349,2.14425
41.3940010070801,2.15695810317993
41.41369,2.14367
41.39423,2.15591
41.39509,2.15777
41.39294,2.15636
41.39312,2.15802
41.41182,2.18723
41.411007,2.186601
41.41215,2.18724
41.41194,2.18757
41.40588,2.1631
41.374779,2.148056
41.375584,2.148528
41.375332,2.148115
41.37491,2.14727
41.375584,2.148528
41.39386,2.16489
41.38247,2.16128
41.38219,2.1594
41.38237,2.16003
41.38281,2.16143
41.390141,2.16967
41.390141,2.16967
41.390141,2.16967
41.390141,2.16967
41.38721,2.17646
41.38758,2.17813
41.37633,2.1795
41.38549,2.1776
41.37444,2.14767
41.40013,2.17889
41.40028,2.17881
41.40175,2.17819
41.40234,2.17886
41.40025,2.17839
41.39698,2.15799
41.40196,2.18009
41.40451,2.20917
41.42887,2.17918
41.41621,2.14826
41.37891,2.16412
41.38657,2.168338
41.38657,2.168338
41.38657,2.168338
41.38657,2.168338
41.38657,2.168338
41.38657,2.168338
41.40847,2.18619
41.37976,2.17747
41.37782,2.17773
41.40146,2.18443
41.39746,2.17679
41.38637,2.17268
41.38742,2.17649
41.38558,2.17838
41.38149,2.15991
41.40602,2.16147
41.40793,2.16048
41.39761,2.17917
41.39037,2.16381
41.41808,2.15009
41.38576,2.18103
41.39193,2.17416
41.40329,2.20625
41.380396343429,2.17163829702855
41.41564,2.17844
41.3763,2.12228
41.39404,2.17187
41.38427,2.16316
41.40236,2.17867
41.39424,2.17336
41.37671,2.1691
41.38227,2.15344
41.40241,2.138
41.3807470785496,2.18924931214532
41.37349,2.16017
41.38619,2.18246
41.39233,2.17488
41.371513,2.16592
41.40278,2.18157
41.39757,2.17661
41.39408,2.17122
41.38506,2.18207
41.38636,2.1622
41.3846,2.16049
41.38416,2.1622
41.3710163344559,2.16304666304341
41.39013,2.18797
41.38049,2.1872
41.38436,2.14368
41.38883,2.1581
41.39031,2.15824
41.3773,2.11866
41.39057,2.16377
41.37433,2.1582
41.39465,2.16886
41.37397,2.13336
41.38368,2.17873
41.40814,2.1648
41.38363,2.17887
41.4001,2.18036
41.39116,2.15679
41.3859,2.18357
41.37997,2.16957
41.38246,2.17519
41.38927,2.17153
41.40612,2.17264
41.41142,2.15492
41.41394,2.197
41.41062,2.21191
41.38187,2.18068
41.42462,2.19024
41.39463,2.17043
41.38102,2.17709
41.38549,2.17618
41.38596,2.17817
41.38748,2.17984
41.41969,2.18778
41.38713,2.16562
41.38728,2.18143
41.40091,2.15656
41.40039,2.18028
41.39883,2.15569
41.388,2.16044
41.37601,2.16418
41.4053565566688,2.19990743254089
41.3964,2.15467
41.38537,2.18025
41.39379,2.16217
41.40293,2.14888
41.38845,2.17946
41.38031,2.18729
41.37453,2.16571
41.39973,2.15494
41.37357,2.15486
41.38122,2.17577
41.40368,2.17096
41.378712,2.160394
41.41211,2.17418
41.38369,2.16869
41.37249,2.13622
41.37269,2.13822
41.3737,2.12484
41.37837,2.16674
41.41641,2.14811
41.377949,2.190297
41.41231,2.17429
41.44408,2.18532
41.37088,2.16304
41.37946,2.19099
41.42471,2.19174
41.37622,2.17183
41.38366,2.16812
41.39561,2.17003
41.38588,2.166
41.39434,2.16082
41.39436,2.15913
41.39243,2.16064
41.41131,2.17715
41.40972,2.17634
41.39519,2.14727
41.39513,2.14824
41.40579,2.1826
41.39071,2.18307
41.39823,2.16938
41.381886,2.170774
41.38189,2.17077
41.381886,2.170774
41.381886,2.170774
41.381886,2.170774
41.381886,2.170774
41.381886,2.170774
41.39154,2.17145
41.38111,2.15918
41.3799403117217,2.13651829483046
41.36362,2.13704
41.38338,2.17932
41.39603,2.16975
41.39001,2.16524
41.38318,2.17747
41.39178,2.15166
41.388649,2.171236
41.376602,2.128875
41.38979,2.12056
41.39005,2.1201
41.39181,2.12003
41.39182,2.1218
41.3913,2.12202
41.39464,2.1459
41.372967,2.164125
41.40021,2.1549
41.39576,2.17511
41.40159,2.15632
41.40161,2.15679
41.39926,2.15645
41.39996,2.1572
41.4012,2.15509
41.40094,2.15506
41.42487,2.18437
41.38838,2.17088
41.38825,2.17244
41.3889,2.17311
41.38853,2.17233
41.42641,2.18623
41.39085,2.17102
41.390308,2.168063
41.390308,2.168063
41.390308,2.168063
41.390308,2.168063
41.419937,2.159816
41.39032,2.16339
41.389256,2.162351
41.389256,2.162351
41.39629,2.163156
41.39629,2.163156
41.393951,2.171178
41.393951,2.171178
41.389004,2.165805
41.389004,2.165805
41.389004,2.165805
41.389004,2.165805
41.40969,2.16373
41.40839,2.16381
41.41006,2.16356
41.40946,2.16365
41.40811,2.16568
41.38106,2.15611
41.3836577774575,2.18553917640308
41.40467,2.14233
41.39665,2.14784
41.39768,2.14568
41.40493,2.14052
41.38604,2.16185
41.40122,2.14309
41.40198,2.14471
41.39231,2.15326
41.39084,2.15273
41.39074,2.15288
41.39093,2.1512
41.39076,2.15335
41.39156,2.14637
41.37838,2.16899
41.39687,2.18108
41.40208,2.16251
41.38979,2.1378
41.37509,2.17184
41.3988,2.15467
41.37939,2.17114
41.40757,2.15807
41.3964,2.14757
41.39778,2.14578
41.39822,2.14563
41.39843,2.1461
41.39769,2.15755
41.39733,2.15627
41.39904,2.15582
41.39902,2.15626
41.39744,2.15639
41.4069480084364,2.15940984047891
41.39024,2.17885
41.38964,2.17837
41.41503,2.10566
41.39955,2.15813
41.39786,2.15802
41.3838,2.17099
41.38455,2.1721
41.38886,2.15811
41.38402,2.17024
41.38396,2.17076
41.38389,2.17074
41.41263,2.16962
41.3858,2.17239
41.44489,2.18784
41.4036,2.13022
41.38215,2.17174
41.38416,2.17366
41.38289,2.17357
41.38216,2.17161
41.3842,2.17351
41.38235,2.17301
41.38424,2.17359
41.39416,2.17849
41.39449,2.17844
41.39286,2.17797
41.39496,2.17717
41.39913,2.16777
41.37478,2.15904
41.37495,2.14605
41.40201,2.15273
41.37384,2.16825
41.40261,2.14685
41.40421,2.14642
41.40237,2.14687
41.40688,2.15369
41.40306,2.14504
41.4044,2.14675
41.40358,2.14496
41.388649,2.171236
41.40444,2.14517
41.388649,2.171236
41.388649,2.171236
41.388649,2.171236
41.40263,2.14684
41.39403,2.15945
41.40148,2.17833
41.40004,2.18002
41.40283,2.14695
41.39238,2.15961
41.40421,2.14515
41.39227,2.15965
41.4045,2.14534
41.40244,2.14506
41.39256,2.16084
41.39414,2.16105
41.4036,2.14509
41.39214,2.16126
41.40039,2.18026
41.38222,2.16775
41.39287,2.17198
41.38044,2.18759
41.38242,2.18855
41.38257,2.1882
41.38238,2.18716
41.3739656957771,2.16360048197414
41.37977,2.17396
41.3711008261339,2.13211126735116
41.388,2.15646
41.38789,2.15796
41.382046,2.176102
41.4008,2.16795
41.38321,2.18192
41.39863,2.1689
41.39856,2.16963
41.39869,2.16816
41.39839,2.16827
41.39765,2.16599
41.40925,2.17376
41.39781,2.16622
41.40862,2.17504
41.41062,2.17517
41.37911,2.17504
41.381607,2.159762
41.39082,2.1736
41.38646,2.18232
41.38636,2.18233
41.45133,2.18857
41.37942,2.17453
41.3743178812642,2.14060741890594
41.37769,2.1731
41.37505,2.12646
41.38595,2.17912
41.397045135498,2.16226100921631
41.38279,2.17173
41.38698,2.16103
41.3989039656628,2.16066083621069
41.37445,2.16722
41.382576,2.162273
41.38101,2.17441
41.3893,2.17742
41.40058,2.18715
41.38657,2.16876
41.37372,2.17545
41.3780334681418,2.17547718480098
41.40867,2.17352
41.37905,2.15395
41.40093,2.20197
41.37931,2.15322
41.37926,2.15247
41.39277,2.16092
41.37409,2.16676
41.40869,2.17176
41.4082,2.11745
41.384792,2.179467
41.39445,2.17077
41.37732,2.15385
41.37871,2.15205
41.37928,2.15364
41.41336,2.17818
41.38849,2.17817
41.41451,2.18897
41.39337,2.15911
41.43147,2.16836
41.39004,2.16175
41.37734,2.1652
41.39781,2.16826
41.39638,2.16975
41.39601,2.16982
41.37886,2.16197
41.37154,2.17472
41.40561,2.13736
41.39604,2.16777
41.37643,2.11444
41.37728,2.18962
41.37726,2.18964
41.39101,2.1576
41.4066887776013,2.1731292644856
41.40621,2.17912
41.37583,2.12794
41.40384,2.17032
41.43072,2.16457
41.42423,2.13655
41.3825761149687,2.16227319091559
41.3891,2.14528
41.37876,2.14211
41.37842,2.15177
41.38936,2.14354
41.3795127868652,2.17329001426697
41.37915,2.15215
41.37855,2.15187
41.37872,2.15379
41.37893,2.15168
41.37906,2.15204
41.37734,2.15357
41.39068,2.15833
41.38864,2.15752
41.39064,2.15764
41.38867,2.15962
41.37727,2.15245
41.37841,2.15198
41.37882,2.15222
41.3778,2.15396
41.37731,2.15372
41.37899,2.1534
41.3746,2.1302
41.37448,2.13247
41.387234,2.182656
41.37477,2.13237
41.37467,2.1324
41.37419,2.13044
41.37825,2.1748
41.42781,2.1735
41.43006,2.17435
41.43007,2.17443
41.40477,2.17028
41.395981,2.1847
41.40488,2.13927
41.38013,2.1905
41.37089,2.16744
41.39759,2.15892
41.37854,2.15474
41.40509,2.17209
41.407192,2.176169
41.37336,2.15956
41.384769,2.174595
41.39522,2.17663
41.3971,2.16975
41.38748,2.16518
41.38687,2.16821
41.3871590251943,2.16512404527179
41.38727,2.16687
41.38748,2.16665
41.38363,2.15676
41.38897,2.16859
41.38926,2.16684
41.38298,2.15498
41.41008,2.1605
41.39617,2.15869
41.39687,2.16971
41.458092,2.183748
41.3897,2.15835
41.41789,2.18977
41.3836,2.18191
41.37306,2.16354
41.38333,2.18387
41.38398,2.13785
41.37285,2.1684
41.37417,2.16302
41.37976,2.17755
41.39699,2.17502
41.43258,2.18812
41.38396,2.17947
41.39072,2.15824
41.37639,2.19153
41.38857,2.17717
41.39041,2.16405
41.388062,2.173044
41.387997,2.173119
41.39908,2.17745
41.40868,2.18055
41.37629,2.13716
41.391068,2.196364
41.40387,2.16079
41.40411,2.17676
41.3984483522924,2.15603506987427
41.3936129548427,2.14582405573078
41.37756,2.17884
41.4011,2.18057
41.38514,2.18104
41.37879,2.17341
41.37865,2.17477
41.38058,2.17537
41.38038,2.17347
41.38017,2.17534
41.38045,2.17524
41.38386,2.16568
41.38501,2.16772
41.38398,2.16776
41.38416,2.16754
41.38551,2.16736
41.40052,2.13108
41.40108,2.1304
41.40081,2.13127
41.40091,2.13097
41.376865,2.150132
41.376865,2.150132
41.376865,2.150132
41.376865,2.150132
41.38602,2.18131
41.37328,2.12611
41.38447,2.1691
41.391068,2.196364
41.391068,2.196364
41.391068,2.196364
41.42366,2.18345
41.40898,2.16164
41.41243,2.17789
41.38454,2.14642
41.41272,2.17802
41.4106,2.17922
41.37928,2.19095
41.37525,2.16733
41.37587,2.18941
41.38217,2.17739
41.38552,2.18524
41.38724,2.17423
41.35982,2.13374
41.40073,2.17715
41.38068,2.18814
41.3877,2.15806
41.4027369739248,2.15876294041748
41.4210916529742,2.11832401107941
41.37422,2.16237
41.39275,2.18447
41.37409,2.15731
41.3922340641639,2.14803978415015
41.3933669043842,2.14773641251148
41.391441453346,2.14708005769344
41.392981878771,2.14593026938708
41.3919126974578,2.14621445644287
41.40474,2.16707
41.39353,2.14592
41.39214,2.14588
41.3932547925135,2.14786012468194
41.3914043419555,2.14803909674235
41.3934202542661,2.14644728053105
41.3983940074734,2.15496292711779
41.37727,2.15982
41.40671,2.15387
41.3935698124695,2.14766600936117
41.40285,2.15259
41.39335,2.14596
41.3966028569484,2.1565147303911
41.3936794584183,2.14791228105629
41.39341,2.148
41.38145,2.18124
41.393951,2.171178
41.39287,2.17008
41.38943,2.12724
41.3902,2.1253
41.3878,2.17216
41.3889,2.17356
41.41185,2.21894
41.38889,2.17399
41.40992,2.21931
41.41198,2.21944
41.377022,2.149829
41.377022,2.149829
41.377022,2.149829
41.377022,2.149829
41.389191,2.166342
41.389191,2.166342
41.389191,2.166342
41.378071,2.172983
41.378071,2.172983
41.378071,2.172983
41.38674,2.14399
41.40232,2.16569
41.40235,2.16465
41.38861,2.17463
41.37372,2.12982
41.39552,2.16601
41.38058,2.14992
41.3806,2.16187
41.38081,2.16298
41.37676,2.17259
41.37918,2.16193
41.38063,2.17087
41.39238,2.16632
41.37841,2.17315
41.37991,2.17304
41.38056,2.17139
41.37909,2.17094
41.37899,2.17164
41.39665,2.12604
41.37463,2.13959
41.41456,2.20368
41.37836,2.17301
41.37713,2.17116
41.37701,2.1716
41.37922,2.17278
41.37718,2.17149
41.37836,2.17321
41.37689,2.17226
41.40553,2.17256
41.3760395174587,2.12583204699144
41.39846,2.15329
41.38466,2.15801
41.38685,2.17342
41.37563,2.14199
41.39949,2.1462
41.407089,2.165497
41.38786,2.15613
41.38751,2.15807
41.37777,2.16884
41.38854,2.15531
41.38428,2.14383
41.40201,2.18019
41.40099,2.18038
41.40181,2.18035
41.40215,2.18022
41.40165,2.17842
41.40188,2.18029
41.40025,2.17892
41.39754,2.15575
41.39634,2.15556
41.39643,2.15777
41.39252,2.17275
41.38661,2.13267
41.37411,2.15764
41.38621,2.18497
41.39642,2.16674
41.38404,2.12779
41.39784,2.16672
41.39801,2.16859
41.39786,2.16727
41.39782,2.16682
41.3747540542999,2.16971146954411
41.37552,2.16043
41.38504,2.16595
41.40873,2.17233
41.38449,2.16606
41.385647,2.165129
41.385326,2.16566
41.385326,2.16566
41.40804,2.17282
41.39119,2.15332
41.41705,2.19034
41.40103,2.17579
41.38634,2.15801
41.38668,2.15782
41.3878,2.15787
41.38031,2.16626
41.3751312227515,2.12960317754528
41.38035,2.15134
41.37981,2.14951
41.37823,2.1492
41.3802,2.14957
41.38538,2.16748
41.38026,2.15986
41.37951,2.15957
41.3910807500404,2.16950683385573
41.416944616,2.159688358
41.3913501756725,2.14769754415218
41.407993,2.166803
41.40342,2.14418
41.40659,2.16011
41.38388,2.14946
41.37669,2.16695
41.38389,2.1568
41.389385257308,2.1816940472014
41.403275,2.158321
41.40397,2.17747
41.403275,2.158321
41.403275,2.158321
41.38042,2.12385
41.3805046081543,2.17161393165588
41.37891,2.13216
41.403275,2.158321
41.3805046081543,2.17161393165588
41.3805046081543,2.17161393165588
41.3805046081543,2.17161393165588
41.3805046081543,2.17161393165588
41.39017,2.14627
41.39016,2.14808
41.39036,2.14828
41.38856,2.14794
41.38975,2.14834
41.38854,2.14841
41.38859,2.14632
41.38904,2.14832
41.39085,2.14648
41.384144,2.16169
41.384144,2.16169
41.384144,2.16169
41.384144,2.16169
41.39,2.15929
41.40736,2.15524
41.37489,2.17285
41.39074,2.1998
41.409908,2.179143
41.409908,2.179143
41.409908,2.179143
41.409908,2.179143
41.39647,2.17337
41.3828,2.12688
41.40049,2.15542
41.39877,2.15734
41.39644,2.17194
41.38662,2.13113
41.40965,2.17514
41.409908,2.179143
41.409908,2.179143
41.409908,2.179143
41.409908,2.179143
41.409908,2.179143
41.409908,2.179143
41.409908,2.179143
41.409908,2.179143
41.409908,2.179143
41.409908,2.179143
41.390388,2.160892
41.390388,2.160892
41.390388,2.160892
41.390388,2.160892
41.390388,2.160892
41.390388,2.160892
41.390388,2.160892
41.37952,2.15732
41.40054,2.17597
41.39296,2.17118
41.3736,2.15775
41.38454,2.1704
41.39324,2.17098
41.39169,2.17146
41.38099,2.18671
41.42999,2.18857
41.38444,2.16866
41.39254,2.16956
41.38567,2.17067
41.38423,2.16872
41.40407,2.20463
41.39257,2.17139
41.3746865450745,2.12561015639047
41.39832,2.14359
41.38861,2.18387
41.40005,2.20316
41.4045568322777,2.17804411233871
41.3778,2.17502
41.37801,2.17545
41.3779,2.17397
41.37747,2.17545
41.37656,2.17584
41.43429,2.17684
41.401241,2.137927
41.37794,2.19006
41.40374,2.18253
41.40524,2.18276
41.39275,2.16648
41.38151,2.1776
41.4087,2.18334
41.4191582394338,2.1559293075134
41.4075,2.14717
41.3801992509598,2.17943646181289
41.401333,2.13795
41.40126,2.13818
41.40329,2.15755
41.3956,2.16716
41.3873625319429,2.14136262185699
41.40126,2.13818
41.391254,2.162734
41.391254,2.162734
41.404026,2.160924
41.404144,2.161007
41.40715,2.146326
41.38026,2.17957
41.40715,2.146326
41.40715,2.146326
41.40715,2.14633
41.40764,2.14698
41.407642,2.146981
41.40612,2.1321
41.39874,2.1733
41.403336,2.135607
41.401241,2.137927
41.401241,2.137927
41.401241,2.137927
41.401318,2.138194
41.37813,2.14407
41.37951,2.15152
41.3930918693781,2.14792946711918
41.37955,2.14905
41.3797,2.14899
41.37935,2.15046
41.37944,2.15067
41.3791,2.14925
41.38139,2.14893
41.38116,2.15062
41.38063,2.15096
41.37925,2.14908
41.3791,2.1512
41.39269,2.16964
41.3885,2.16294
41.37975,2.11485
41.405941,2.172211
41.37346,2.15615
41.40169,2.16049
41.40359,2.15858
41.39722,2.16885
41.40684,2.16759
41.37364,2.16889
41.401112,2.16471
41.404343,2.173255
41.401257,2.138177
41.401257,2.138177
41.401257,2.138177
41.39299,2.180623
41.39936,2.155
41.38954,2.14326
41.3666,2.15561
41.39299,2.180623
41.393143,2.180157
41.4056,2.19144
41.393143,2.180157
41.404026,2.160924
41.404026,2.160924
41.4191266845092,2.18352724800863
41.404026,2.160924
41.39326,2.17076
41.393,2.17132
41.37956,2.15172
41.37785,2.16536
41.392105,2.170545
41.392105,2.170545
41.39914,2.15995
41.41239,2.17735
41.37983,2.1515
41.41294,2.17879
41.39545,2.1578
41.39419,2.15806
41.39358,2.15668
41.39191,2.17109
41.39484,2.15592
41.41282,2.17918
41.392105,2.170545
41.41092,2.17404
41.392105,2.170545
41.372540265177,2.13210078880028
41.39485,2.16799
41.39439,2.1716
41.38418,2.17963
41.38504,2.17796
41.38647,2.17951
41.3865,2.17824
41.37938,2.1522
41.38365,2.13251
41.3901,2.14434
41.38689,2.1579
41.38131,2.17468
41.39512,2.17134
41.38137,2.1748
41.38137,2.17592
41.4022,2.17628
41.3841743212105,2.14927257964374
41.39687,2.17191
41.37553,2.13172
41.39839,2.16123
41.39842,2.17342
41.40449,2.1784
41.38539,2.17806
41.4048156738281,2.1761040687561
41.41385,2.17771
41.43282,2.19196
41.3816,2.17427
41.3799684983955,2.18978595688031
41.41096,2.17389
41.37987,2.19088
41.41172,2.19863
41.39763,2.15889
41.395996,2.136988
41.395996,2.136988
41.395996,2.136988
41.395996,2.136988
41.386786907988,2.15079731245643
41.38404,2.15484
41.37899,2.16032
41.37764,2.16202
41.3792413479733,2.1585667001322
41.40907,2.18315
41.39586,2.18164
41.3965926185593,2.16961433935186
41.3796005249023,2.17328000068665
41.39738,2.15342
41.37938,2.16952
41.38224,2.18961
41.38297,2.12628
41.40715,2.146326
41.40524,2.2125
41.39917120921,2.16037946878614
41.39581,2.16561
41.3992617375175,2.15816192208051
41.3856588520271,2.15266979848091
41.38659,2.154
41.39214,2.17157
41.3849531799187,2.15073837091284
41.39117,2.14797
41.40124,2.15185
41.38441,2.17674
41.382465,2.172445
41.39298,2.17144
41.41883,2.15828
41.39098,2.14662
41.39102,2.1699
41.39282,2.16957
41.39327,2.17136
41.38647,2.17883
41.41249,2.13886
41.38077,2.17573
41.38066,2.17756
41.39143,2.17113
41.41551,2.19185
41.377,2.15501
41.39694,2.17801
41.39169,2.16955
41.38431,2.18324
41.39253,2.17153
41.39256,2.16926
41.39122,2.17102
41.39321,2.16996
41.40749,2.17087
41.39357,2.19648
41.39303,2.16986
41.39335,2.16994
41.39338,2.17011
41.39158,2.17127
41.38223,2.1839
41.3839780160061,2.14972986791941
41.38517,2.14956
41.3836440357506,2.14943242655594
41.3922,2.1704
41.38766,2.17011
41.3895258,2.1580621
41.37689,2.15496
41.37414,2.14276
41.37886,2.16539
41.38067,2.1669
41.387932,2.156806
41.4001995051115,2.18079563620468
41.37684,2.15893
41.38821,2.16394
41.40984,2.15825
41.387932,2.156806
41.387932,2.156806
41.40434,2.17497
41.38867,2.16949
41.39648,2.16231
41.38644,2.16657
41.3880656318783,2.15693109371018
41.3889118829646,2.16579751996495
41.39188,2.17634
41.38977,2.17599
41.3929876363541,2.17869752428258
41.38213,2.16491
41.38327,2.16662
41.38203,2.16575
41.38208,2.16635
41.37402,2.1618
41.3722506408518,2.16758980913123
41.4272013476936,2.15541340315503
41.40749,2.18059
41.39795,2.15883
41.39455,2.15894
41.39673,2.16067
41.3967,2.15927
41.39627,2.16062
41.4006,2.18365
41.40646,2.14888
41.37988,2.16782
41.3787876667064,2.16597804719608
41.3812225435033,2.14579235077341
41.39054,2.14579
41.37688,2.17287
41.38865,2.16955
41.375198,2.169211
41.399800868503,2.16208677765792
41.4015884865737,2.16098988845828
41.37899,2.13105
41.37706,2.13041
41.383717,2.180135
41.4001783431889,2.16276387082277
41.3909882229892,2.18040884483766
41.383717,2.180135
41.383717,2.180135
41.39237,2.1876
41.4005659164899,2.16078850858812
41.40468,2.16793
41.4053436095904,2.18948965844132
41.407269,2.146335
41.40174,2.16471
41.407269,2.146335
41.407269,2.146335
41.38411,2.18161
41.3892877473785,2.17894441814843
41.41949,2.15864
41.41961,2.15874
41.4193,2.15677
41.41786,2.15885
41.40612,2.132097
41.379997253418,2.17898201942444
41.3867964661478,2.15136333708097
41.40155,2.15128
41.383682,2.181582
41.38136,2.15975
41.38357,2.15485
41.40527,2.15756
41.38053,2.16778
41.38064,2.16805
41.38117,2.16669
41.38121,2.16746
41.395376310923,2.18637355196236
41.39561,2.18589
41.39719,2.18585
41.37372,2.16601
41.38129,2.180268
41.37331,2.16477
41.37317,2.16479
41.38129,2.180268
41.3933,2.1647
41.38183,2.17972
41.38482,2.18087
41.38226,2.15398
41.37327,2.1647
41.37376,2.16686
41.3865865473056,2.1676272676176
41.37311,2.16968
41.37608,2.143979
41.37608,2.143979
41.38543,2.16673
41.40035,2.17616
41.37055,2.14449
41.38129,2.180268
41.41376,2.16257
41.39664,2.17096
41.38129,2.180268
41.38129,2.180268
41.403336,2.135607
41.40015,2.13904
41.40234,2.13826
41.40165,2.1389
41.4024,2.1374
41.40209,2.13828
41.37728,2.15949
41.40232,2.13748
41.38128,2.16737
41.38309,2.16585
41.38318,2.16555
41.38255,2.16746
41.38124,2.16565
41.39174,2.1578
41.39744,2.18584
41.3956536150067,2.18467661338781
41.39571,2.1841
41.39551,2.18407
41.39057,2.15532
41.37716,2.12282
41.37579,2.17238
41.37415,2.16999
41.392338,2.164229
41.388386,2.152384
41.40375,2.1759
41.40563,2.17263
41.40648,2.17066
41.42368,2.1856
41.38531,2.15814
41.388386,2.152384
41.388386,2.152384
41.3740844726562,2.1685299873352
41.37963,2.15901
41.37436,2.12409
41.3921673329399,2.14664606288589
41.3791,2.15656
41.39921,2.19739
41.39729,2.17614
41.40216,2.13911
41.40025,2.1392
41.3796,2.1752
41.40028,2.13928
41.40112,2.13939
41.40207,2.13729
41.402596,2.176367
41.39151,2.16391
41.39042,2.16375
41.3812,2.16882
41.402557,2.176258
41.401241,2.137927
41.38198,2.17199
41.38118,2.17212
41.38188,2.17203
41.38182,2.17205
41.38136,2.172
41.4051853615174,2.18016213780912
41.3923604093139,2.14543722674204
41.39324,2.15783
41.40469,2.18931
41.388386,2.152384
41.37464,2.16466
41.41667,2.14729
41.379692,2.176579
41.4299,2.16763
41.38788,2.18065
41.3739059633481,2.16527333110636
41.37305,2.16543
41.38082,2.1777
41.40058,2.18033
41.40641,2.151
41.40636,2.15088
41.40427,2.14938
41.37341,2.16525
41.40616,2.14995
41.40632,2.14994
41.40633,2.14987
41.40486,2.15133
41.40487,2.15132
41.40459,2.15116
41.37357,2.16369
41.38392,2.16144
41.38385,2.16157
41.38542,2.1638
41.37351,2.16426
41.40498,2.17992
41.3723030090332,2.14700698852539
41.391285,2.169413
41.38636,2.1683
41.388386,2.152384
41.388386,2.152384
41.388386,2.152384
41.38051,2.17854
41.40592,2.16696
41.41059,2.1753
41.375699301998,2.19018239198204
41.39732,2.19418
41.388386,2.152384
41.388386,2.152384
41.388386,2.152384
41.40366,2.14502
41.38113,2.16044
41.402557,2.176258
41.402557,2.176258
41.402557,2.176258
41.40935,2.14761
41.43337,2.14475
41.39142,2.16598
41.39357,2.16147
41.39236,2.16357
41.38145,2.15745
41.38349,2.15701
41.38359,2.159
41.38183,2.17179
41.38321,2.18261
